2299.73871 6026.939114 1246.654255 690.7184741 829.3901346
2041.691644 5349.565564 1118.713156 788.8873586 764.5184071
2443.483929 6404.270314 1143.288452 569.3971355 719.7923169
2715.989015 7119.596163 1084.488333 816.8548005 699.0697757
2695.364458 7065.456702 1142.060941 808.3687829 723.6337042
2836.547139 7436.061241 873.8737156 586.2158026 774.1017755
1802.532863 4721.773766 1144.773197 700.0959875 773.0532986
2317.176152 6072.712398 990.5333004 662.4640799 715.9818524
2668.085947 6993.850611 1182.198787 681.6296639 580.7718226
2092.111029 5481.91645 1226.89001 607.2864074 625.4668933
2196.786102 5756.688517 1331.903933 811.2323542 775.7763428
1932.725866 5063.530397 1082.110893 763.5446821 873.6495802
1891.415525 4955.090753 1065.512658 763.4396355 791.1923349
2120.905813 5557.502758 1180.881083 758.4830974 789.9176383
2174.794138 5698.959612 1132.145527 743.3152382 713.452559
1819.866159 4767.273667 1135.127924 647.4070449 745.3268354
2229.067834 5841.428064 1365.458831 585.248323 666.0488425
2272.331442 5954.995035 1166.861354 699.7064395 841.0837922
2414.601206 6328.453166 1143.16878 748.9181633 693.4134121
2282.509861 5981.713385 1398.1115 640.4552335 729.9852514
2292.674474 6008.395493 1080.63524 535.8109241 746.2228241
2281.256504 5978.423324 1325.976683 628.804686 562.5675585
2733.45737 7165.450597 1160.021317 575.380592 743.6622213
2356.484904 6175.897873 1153.690177 841.6577123 757.3877015
2329.854381 6105.992749 1369.710095 620.676002 812.1164542
2243.513247 5879.347274 1208.779458 813.7412181 757.837242
2899.663962 7601.742899 1218.380587 715.7866287 845.5550387
2607.537665 6834.911371 1131.668895 871.5567868 624.076526
3006.172849 7881.328728 1250.149214 626.5516106 756.3054028
2206.104639 5781.149677 1153.146083 702.596185 802.1926449
2817.624338 7386.388888 1067.046093 628.077238 681.6557829
1953.327012 5117.608406 1020.418278 828.451249 725.1547204
2521.28237 6608.491221 1188.277386 679.2729426 758.9637989
2617.178545 6860.218681 1035.407403 686.3968554 615.8290234
2885.593715 7564.808501 1412.20573 696.3106319 642.3283339
2356.687494 6176.429671 1145.589191 606.2987939 946.5439434
2240.718106 5872.010029 957.1954538 734.4094718 694.6064532
2557.236533 6702.870898 1118.744393 873.9238377 697.225616
